shot_number,phase,total_points,gfile_exists_points,effective_converged_points,gfile_existence_rate_percent,effective_convergence_rate_percent,avg_error_percent
42968,ramp-down,12,4,4,33.33333333333333,33.33333333333333,2.9519402028943397e-07
42969,ramp-up,10,1,1,10.0,10.0,8.483308264055688e-08
42969,ramp-down,10,3,3,30.0,30.0,1.1842154894749655e-07
42971,ramp-up,9,0,0,0.0,0.0,
42971,ramp-down,9,3,3,33.33333333333333,33.33333333333333,1.1592320941496413e-07
42973,ramp-up,10,1,1,10.0,10.0,1.4072333760348191e-08
42973,ramp-down,9,6,6,66.66666666666666,66.66666666666666,1.190215329189721e-07
42974,ramp-up,8,0,0,0.0,0.0,
42974,ramp-down,9,3,3,33.33333333333333,33.33333333333333,1.6577488617200467e-07
42976,ramp-up,10,0,0,0.0,0.0,
42976,ramp-down,9,4,4,44.44444444444444,44.44444444444444,1.724479661603184e-07
42977,ramp-up,8,0,0,0.0,0.0,
42977,ramp-down,9,3,3,33.33333333333333,33.33333333333333,9.456255244753309e-08
42978,ramp-up,9,0,0,0.0,0.0,
42978,ramp-down,8,4,4,50.0,50.0,2.54649451793415e-07
42979,ramp-up,8,0,0,0.0,0.0,
42979,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.4167410492146023e-07
42980,ramp-up,9,1,1,11.11111111111111,11.11111111111111,1.8000760015617833e-07
42980,ramp-down,10,4,4,40.0,40.0,8.487244753947104e-08
42981,ramp-up,9,0,0,0.0,0.0,
42981,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.1954066520249244e-07
42982,ramp-up,10,1,1,10.0,10.0,1.032447318842994e-07
42982,ramp-down,9,4,4,44.44444444444444,44.44444444444444,8.488459289573103e-08
42983,ramp-up,9,0,0,0.0,0.0,
42983,ramp-down,11,4,4,36.36363636363637,36.36363636363637,4.785911180065584e-08
42984,ramp-up,9,0,0,0.0,0.0,
42984,ramp-down,11,3,3,27.27272727272727,27.27272727272727,1.5471246889243592e-07
42985,ramp-up,10,1,1,10.0,10.0,2.256008416534203e-07
42985,ramp-down,11,3,3,27.27272727272727,27.27272727272727,9.613153591229453e-08
42986,ramp-up,10,1,1,10.0,10.0,3.005085535336696e-07
42986,ramp-down,10,5,5,50.0,50.0,8.490019550100512e-08
42987,ramp-up,10,1,1,10.0,10.0,1.6219135118778617e-07
42987,ramp-down,10,4,4,40.0,40.0,1.0839738777885697e-07
42988,ramp-up,9,0,0,0.0,0.0,
42988,ramp-down,11,3,3,27.27272727272727,27.27272727272727,8.277478383982744e-08
42989,ramp-up,9,0,0,0.0,0.0,
42989,ramp-down,11,2,2,18.181818181818183,18.181818181818183,6.179170831694072e-08
42990,ramp-up,9,0,0,0.0,0.0,
42990,ramp-down,11,5,5,45.45454545454545,45.45454545454545,7.47093389967265e-08
42991,ramp-up,10,1,1,10.0,10.0,2.1586417800502282e-07
42991,ramp-down,10,6,6,60.0,60.0,1.0714396517764037e-07
42993,ramp-up,9,0,0,0.0,0.0,
42993,ramp-down,10,4,4,40.0,40.0,7.631768329725836e-08
42995,ramp-up,10,0,0,0.0,0.0,
42995,ramp-down,10,4,4,40.0,40.0,8.754420422392963e-08
42996,ramp-up,8,0,0,0.0,0.0,
42996,ramp-down,11,4,4,36.36363636363637,36.36363636363637,9.856913628230873e-08
42997,ramp-up,9,0,0,0.0,0.0,
42997,ramp-down,10,3,3,30.0,30.0,1.7784392902324292e-07
42998,ramp-up,8,1,1,12.5,12.5,2.183236450888422e-07
42998,ramp-down,10,4,4,40.0,40.0,1.8875911519737122e-07
42999,ramp-up,10,1,1,10.0,10.0,7.243842587432928e-08
42999,ramp-down,10,3,3,30.0,30.0,4.5361817379895234e-08
43000,ramp-up,9,0,0,0.0,0.0,
43000,ramp-down,11,5,5,45.45454545454545,45.45454545454545,1.1729182111483472e-07
43002,ramp-up,9,0,0,0.0,0.0,
43002,ramp-down,11,2,2,18.181818181818183,18.181818181818183,1.4908651485138649e-07
43007,ramp-up,8,5,5,62.5,62.5,1.4759552182763598e-07
43007,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.9891836818751056e-07
43008,ramp-up,7,2,2,28.57142857142857,28.57142857142857,4.637645157375908e-07
43008,ramp-down,9,8,8,88.88888888888889,88.88888888888889,1.913728412774247e-07
43009,ramp-up,8,1,1,12.5,12.5,2.947992520174116e-07
43009,ramp-down,9,6,6,66.66666666666666,66.66666666666666,1.5709120460107796e-07
43010,ramp-up,9,0,0,0.0,0.0,
43010,ramp-down,9,4,4,44.44444444444444,44.44444444444444,1.4772931696044867e-07
43011,ramp-up,9,1,1,11.11111111111111,11.11111111111111,1.6058153363427497e-07
43011,ramp-down,11,2,2,18.181818181818183,18.181818181818183,4.173352856649916e-08
43012,ramp-up,9,1,1,11.11111111111111,11.11111111111111,3.3218218450177764e-07
43012,ramp-down,11,5,5,45.45454545454545,45.45454545454545,1.7333799145924788e-07
43013,ramp-up,9,0,0,0.0,0.0,
43013,ramp-down,11,4,4,36.36363636363637,36.36363636363637,1.7219222057045585e-07
43014,ramp-up,10,1,1,10.0,10.0,4.262594787015413e-07
43014,ramp-down,10,4,4,40.0,40.0,7.023959715675503e-08
43015,ramp-up,9,0,0,0.0,0.0,
43015,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.9720502485981942e-08
43016,ramp-up,10,1,1,10.0,10.0,2.033333710376278e-07
43016,ramp-down,10,5,5,50.0,50.0,8.111917928238652e-08
43089,ramp-up,1,0,0,0.0,0.0,
43089,ramp-down,1,0,0,0.0,0.0,
43090,ramp-up,2,0,0,0.0,0.0,
43090,ramp-down,1,0,0,0.0,0.0,
43091,ramp-up,1,0,0,0.0,0.0,
43091,ramp-down,2,0,0,0.0,0.0,
43092,ramp-up,1,0,0,0.0,0.0,
43092,ramp-down,2,0,0,0.0,0.0,
43093,ramp-down,1,0,0,0.0,0.0,
43095,ramp-up,1,0,0,0.0,0.0,
43095,ramp-down,2,0,0,0.0,0.0,
43096,ramp-up,2,0,0,0.0,0.0,
43097,ramp-down,1,0,0,0.0,0.0,
43098,ramp-up,1,0,0,0.0,0.0,
43098,ramp-down,1,0,0,0.0,0.0,
43101,ramp-up,1,0,0,0.0,0.0,
43103,ramp-up,1,0,0,0.0,0.0,
43103,ramp-down,1,0,0,0.0,0.0,
43104,ramp-up,1,0,0,0.0,0.0,
43104,ramp-down,2,0,0,0.0,0.0,
43106,ramp-up,1,0,0,0.0,0.0,
43106,ramp-down,1,0,0,0.0,0.0,
43107,ramp-up,1,0,0,0.0,0.0,
43107,ramp-down,1,0,0,0.0,0.0,
43111,ramp-up,2,0,0,0.0,0.0,
43111,ramp-down,2,0,0,0.0,0.0,
43112,ramp-up,2,0,0,0.0,0.0,
43112,ramp-down,1,0,0,0.0,0.0,
43113,ramp-up,3,0,0,0.0,0.0,
43113,ramp-down,2,0,0,0.0,0.0,
43114,ramp-up,3,0,0,0.0,0.0,
43114,ramp-down,1,0,0,0.0,0.0,
43115,ramp-up,2,0,0,0.0,0.0,
43115,ramp-down,2,0,0,0.0,0.0,
43116,ramp-up,3,1,1,33.33333333333333,33.33333333333333,4.9221792646832914e-08
43116,ramp-down,1,0,0,0.0,0.0,
43117,ramp-up,3,1,1,33.33333333333333,33.33333333333333,3.0657775047280334e-08
43117,ramp-down,1,0,0,0.0,0.0,
43118,ramp-up,4,1,1,25.0,25.0,1.1454766121896548e-07
43118,ramp-down,2,1,1,50.0,50.0,1.388079894899671e-07
43119,ramp-up,4,0,0,0.0,0.0,
43119,ramp-down,3,2,2,66.66666666666666,66.66666666666666,1.9405719285336416e-07
43120,ramp-up,4,0,0,0.0,0.0,
43120,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.961044457332545e-08
43122,ramp-up,4,0,0,0.0,0.0,
43122,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.884351657956151e-07
43124,ramp-up,4,0,0,0.0,0.0,
43124,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.2749248220668548e-07
43125,ramp-up,4,0,0,0.0,0.0,
43125,ramp-down,3,2,2,66.66666666666666,66.66666666666666,9.945278173994233e-08
43128,ramp-up,4,0,0,0.0,0.0,
43128,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.501223254017899e-08
43221,ramp-up,3,2,2,66.66666666666666,66.66666666666666,1.2219462047331702e-07
43221,ramp-down,2,1,1,50.0,50.0,2.3587727255105602e-07
43222,ramp-up,3,0,0,0.0,0.0,
43222,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.410875089398313e-07
43223,ramp-up,4,0,0,0.0,0.0,
43223,ramp-down,2,1,1,50.0,50.0,4.507419760984145e-08
43227,ramp-up,4,0,0,0.0,0.0,
43227,ramp-down,2,1,1,50.0,50.0,1.067019088550323e-07
43228,ramp-up,4,0,0,0.0,0.0,
43228,ramp-down,2,2,2,100.0,100.0,1.9248526011569468e-07
43229,ramp-up,4,0,0,0.0,0.0,
43229,ramp-down,2,1,1,50.0,50.0,1.0284318833419661e-07
43230,ramp-up,4,0,0,0.0,0.0,
43230,ramp-down,3,1,1,33.33333333333333,33.33333333333333,1.7830546442186306e-07
43342,ramp-up,1,1,1,100.0,100.0,4.089970471604143e-07
43353,ramp-up,6,0,0,0.0,0.0,
43353,ramp-down,3,2,2,66.66666666666666,66.66666666666666,7.161274503200625e-08
43354,ramp-up,5,0,0,0.0,0.0,
43354,ramp-down,4,2,2,50.0,50.0,2.9839109781883646e-07
43356,ramp-up,3,0,0,0.0,0.0,
43356,ramp-down,1,0,0,0.0,0.0,
43357,ramp-up,6,0,0,0.0,0.0,
43357,ramp-down,5,3,3,60.0,60.0,2.6163578774904137e-07
43358,ramp-up,7,1,1,14.285714285714285,14.285714285714285,1.1538413238265818e-07
43358,ramp-down,5,3,3,60.0,60.0,1.275250135235557e-07
43359,ramp-up,9,1,1,11.11111111111111,11.11111111111111,1.8058697602787002e-07
43359,ramp-down,5,2,2,40.0,40.0,1.220335251281797e-07
43360,ramp-up,8,0,0,0.0,0.0,
43360,ramp-down,3,3,3,100.0,100.0,2.0433993876871184e-07
43362,ramp-up,7,0,0,0.0,0.0,
43362,ramp-down,5,4,4,80.0,80.0,1.0921072706433465e-07
43363,ramp-up,7,0,0,0.0,0.0,
43363,ramp-down,6,3,3,50.0,50.0,2.2540569275358205e-07
43364,ramp-up,8,0,0,0.0,0.0,
43364,ramp-down,5,3,3,60.0,60.0,8.877046104028129e-08
43366,ramp-up,2,0,0,0.0,0.0,
43366,ramp-down,2,0,0,0.0,0.0,
43368,ramp-up,10,1,1,10.0,10.0,2.190596952047214e-07
43368,ramp-down,10,4,4,40.0,40.0,5.199882203078125e-08
43371,ramp-up,8,6,6,75.0,75.0,1.0934737152262856e-07
43371,ramp-down,13,6,6,46.15384615384615,46.15384615384615,1.521857921379638e-07
43451,ramp-up,2,0,0,0.0,0.0,
43451,ramp-down,2,0,0,0.0,0.0,
43453,ramp-up,1,0,0,0.0,0.0,
43453,ramp-down,1,0,0,0.0,0.0,
43454,ramp-up,2,0,0,0.0,0.0,
43456,ramp-up,2,0,0,0.0,0.0,
43456,ramp-down,1,0,0,0.0,0.0,
43457,ramp-up,3,0,0,0.0,0.0,
43457,ramp-down,1,0,0,0.0,0.0,
43458,ramp-up,3,0,0,0.0,0.0,
43458,ramp-down,1,0,0,0.0,0.0,
43459,ramp-up,3,0,0,0.0,0.0,
43459,ramp-down,1,0,0,0.0,0.0,
43460,ramp-up,2,0,0,0.0,0.0,
43461,ramp-up,3,0,0,0.0,0.0,
43461,ramp-down,1,0,0,0.0,0.0,
43462,ramp-up,2,0,0,0.0,0.0,
43462,ramp-down,1,0,0,0.0,0.0,
43463,ramp-up,1,1,1,100.0,100.0,1.6730760716867301e-07
43463,ramp-down,1,0,0,0.0,0.0,
43464,ramp-up,3,0,0,0.0,0.0,
43464,ramp-down,1,0,0,0.0,0.0,
43466,ramp-up,2,0,0,0.0,0.0,
43466,ramp-down,2,0,0,0.0,0.0,
43467,ramp-up,1,0,0,0.0,0.0,
43467,ramp-down,3,0,0,0.0,0.0,
43468,ramp-up,7,0,0,0.0,0.0,
43468,ramp-down,5,1,1,20.0,20.0,1.2310538326766271e-08
43469,ramp-up,2,0,0,0.0,0.0,
43469,ramp-down,2,0,0,0.0,0.0,
43470,ramp-up,7,0,0,0.0,0.0,
43470,ramp-down,3,1,1,33.33333333333333,33.33333333333333,4.2365963475902743e-08
43474,ramp-up,8,0,0,0.0,0.0,
43474,ramp-down,4,0,0,0.0,0.0,
43475,ramp-up,7,0,0,0.0,0.0,
43475,ramp-down,5,2,2,40.0,40.0,1.7935226406882183e-07
43476,ramp-up,1,0,0,0.0,0.0,
43476,ramp-down,1,0,0,0.0,0.0,
43477,ramp-up,4,3,3,75.0,75.0,1.3559502370777008e-07
43477,ramp-down,2,1,1,50.0,50.0,4.14951761638609e-08
43478,ramp-up,1,0,0,0.0,0.0,
43478,ramp-down,2,0,0,0.0,0.0,
43479,ramp-up,1,0,0,0.0,0.0,
43479,ramp-down,1,0,0,0.0,0.0,
43480,ramp-up,2,0,0,0.0,0.0,
43480,ramp-down,2,0,0,0.0,0.0,
43488,ramp-up,1,0,0,0.0,0.0,
43488,ramp-down,1,0,0,0.0,0.0,
43489,ramp-up,2,1,1,50.0,50.0,4.660546859231428e-08
43489,ramp-down,1,0,0,0.0,0.0,
43490,ramp-up,1,0,0,0.0,0.0,
43490,ramp-down,1,1,1,100.0,100.0,2.990240712065568e-07
43491,ramp-up,3,0,0,0.0,0.0,
43491,ramp-down,1,0,0,0.0,0.0,
43506,ramp-up,1,0,0,0.0,0.0,
43506,ramp-down,1,0,0,0.0,0.0,
43509,ramp-up,2,0,0,0.0,0.0,
43509,ramp-down,1,0,0,0.0,0.0,
43511,ramp-up,1,0,0,0.0,0.0,
43512,ramp-up,2,1,1,50.0,50.0,1.1358158215372089e-07
43512,ramp-down,2,0,0,0.0,0.0,
43516,ramp-up,1,0,0,0.0,0.0,
43516,ramp-down,2,1,1,50.0,50.0,1.2898439813296062e-08
43574,ramp-up,5,0,0,0.0,0.0,
43574,ramp-down,4,2,2,50.0,50.0,3.505075534511844e-08
43575,ramp-up,5,0,0,0.0,0.0,
43575,ramp-down,5,2,2,40.0,40.0,1.535779967764234e-07
43576,ramp-up,5,0,0,0.0,0.0,
43576,ramp-down,5,3,3,60.0,60.0,4.909419374731143e-08
43578,ramp-up,6,0,0,0.0,0.0,
43578,ramp-down,5,2,2,40.0,40.0,1.18393176028087e-07
43579,ramp-up,6,0,0,0.0,0.0,
43579,ramp-down,5,2,2,40.0,40.0,1.0833652086929244e-07
43580,ramp-up,6,0,0,0.0,0.0,
43580,ramp-down,5,2,2,40.0,40.0,1.162257865371284e-07
43597,ramp-up,4,0,0,0.0,0.0,
43597,ramp-down,5,2,2,40.0,40.0,4.212190265095111e-08
43598,ramp-up,4,0,0,0.0,0.0,
43598,ramp-down,5,1,1,20.0,20.0,6.60438383933068e-08
43599,ramp-up,5,0,0,0.0,0.0,
43599,ramp-down,5,2,2,40.0,40.0,6.744437651691875e-08
43600,ramp-up,5,0,0,0.0,0.0,
43600,ramp-down,4,3,3,75.0,75.0,9.713654843033795e-08
43601,ramp-up,6,0,0,0.0,0.0,
43601,ramp-down,4,2,2,50.0,50.0,4.515016645456238e-08
43609,ramp-up,6,0,0,0.0,0.0,
43609,ramp-down,5,3,3,60.0,60.0,1.1322061060966376e-07
43610,ramp-up,7,0,0,0.0,0.0,
43610,ramp-down,6,3,3,50.0,50.0,7.428854816493968e-08
43612,ramp-up,7,0,0,0.0,0.0,
43612,ramp-down,7,4,4,57.14285714285714,57.14285714285714,1.2132221081358677e-07
43614,ramp-up,7,0,0,0.0,0.0,
43614,ramp-down,7,3,3,42.857142857142854,42.857142857142854,7.713125981887747e-08
43615,ramp-up,7,0,0,0.0,0.0,
43615,ramp-down,7,2,2,28.57142857142857,28.57142857142857,1.5140877184623117e-07
43616,ramp-up,8,0,0,0.0,0.0,
43616,ramp-down,6,2,2,33.33333333333333,33.33333333333333,1.0651956154440523e-07
43619,ramp-up,7,0,0,0.0,0.0,
43619,ramp-down,9,4,4,44.44444444444444,44.44444444444444,1.2798247102037032e-07
43620,flat_error,19,19,19,100.0,100.0,
43620,ramp-up,21,14,14,66.66666666666666,66.66666666666666,3.9624369422483014e-07
43620,ramp-down,27,24,24,88.88888888888889,88.88888888888889,4.210468772045828e-07
43628,ramp-up,8,0,0,0.0,0.0,
43628,ramp-down,12,3,3,25.0,25.0,2.114273838582664e-07
43630,ramp-up,8,1,1,12.5,12.5,2.4518976494797564e-07
43630,ramp-down,11,3,3,27.27272727272727,27.27272727272727,1.0102764895216835e-07
43631,ramp-up,8,1,1,12.5,12.5,6.530023408698594e-08
43631,ramp-down,11,5,5,45.45454545454545,45.45454545454545,1.4496665835630886e-07
43634,ramp-up,7,0,0,0.0,0.0,
43634,ramp-down,11,3,3,27.27272727272727,27.27272727272727,1.2042592314999888e-07
43635,ramp-up,10,0,0,0.0,0.0,
43635,ramp-down,12,5,5,41.66666666666667,41.66666666666667,1.9389416494208448e-07
43636,ramp-up,11,0,0,0.0,0.0,
43636,ramp-down,7,3,3,42.857142857142854,42.857142857142854,3.757987911164698e-08
43637,ramp-up,11,0,0,0.0,0.0,
43637,ramp-down,10,6,6,60.0,60.0,1.3667440321366705e-07
43638,ramp-up,10,0,0,0.0,0.0,
43638,ramp-down,12,5,5,41.66666666666667,41.66666666666667,1.234413658250801e-07
43639,ramp-up,10,0,0,0.0,0.0,
43639,ramp-down,12,5,5,41.66666666666667,41.66666666666667,8.98901572781766e-08
43694,flat_error,19,0,0,0.0,0.0,
43694,ramp-up,52,0,0,0.0,0.0,
43694,ramp-down,2,0,0,0.0,0.0,
43695,flat_error,19,0,0,0.0,0.0,
43695,ramp-up,48,0,0,0.0,0.0,
43695,ramp-down,6,0,0,0.0,0.0,
43771,ramp-up,2,0,0,0.0,0.0,
43771,ramp-down,1,0,0,0.0,0.0,
43773,ramp-up,5,2,2,40.0,40.0,9.967474992411841e-08
43773,ramp-down,1,1,1,100.0,100.0,1.474850847425559e-07
43774,ramp-up,7,1,1,14.285714285714285,14.285714285714285,8.479165104039627e-08
43774,ramp-down,7,5,5,71.42857142857143,71.42857142857143,9.749483586396969e-08
43777,ramp-up,9,0,0,0.0,0.0,
43777,ramp-down,9,3,3,33.33333333333333,33.33333333333333,1.9186995067638253e-07
43780,ramp-up,11,1,1,9.090909090909092,9.090909090909092,5.885200479446842e-08
43780,ramp-down,10,3,3,30.0,30.0,1.576044127966669e-07
43781,ramp-up,9,0,0,0.0,0.0,
43781,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.940452181339843e-07
43783,ramp-up,11,1,1,9.090909090909092,9.090909090909092,2.9463212364565977e-07
43783,ramp-down,9,5,5,55.55555555555556,55.55555555555556,1.624663663968718e-07
43784,ramp-up,9,0,0,0.0,0.0,
43784,ramp-down,12,5,5,41.66666666666667,41.66666666666667,7.934849200962781e-08
43785,ramp-up,8,1,1,12.5,12.5,2.113147627490576e-07
43785,ramp-down,12,6,6,50.0,50.0,1.2626666660066598e-07
43786,ramp-up,9,0,0,0.0,0.0,
43786,ramp-down,9,3,3,33.33333333333333,33.33333333333333,3.801751881007813e-08
43787,ramp-up,8,0,0,0.0,0.0,
43787,ramp-down,11,6,6,54.54545454545454,54.54545454545454,1.8992798408525625e-07
43788,ramp-up,9,0,0,0.0,0.0,
43788,ramp-down,11,4,4,36.36363636363637,36.36363636363637,1.9352022421556178e-07
43789,ramp-up,10,0,0,0.0,0.0,
43789,ramp-down,10,4,4,40.0,40.0,2.929155694856504e-07
43790,ramp-up,9,0,0,0.0,0.0,
43790,ramp-down,11,2,2,18.181818181818183,18.181818181818183,1.0696812456155028e-07
43791,ramp-up,11,0,0,0.0,0.0,
43791,ramp-down,9,4,4,44.44444444444444,44.44444444444444,2.0466871939427113e-07
43792,ramp-up,9,1,1,11.11111111111111,11.11111111111111,8.513580501965906e-08
43792,ramp-down,11,3,3,27.27272727272727,27.27272727272727,1.7355888159846114e-07
43793,ramp-up,8,0,0,0.0,0.0,
43793,ramp-down,12,5,5,41.66666666666667,41.66666666666667,1.0345737246923705e-07
43794,ramp-up,7,0,0,0.0,0.0,
43794,ramp-down,15,8,8,53.333333333333336,53.333333333333336,1.1605097028264091e-07
43795,ramp-up,9,0,0,0.0,0.0,
43795,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.7287017403214626e-07
43796,ramp-up,9,1,1,11.11111111111111,11.11111111111111,3.763861866592086e-07
43796,ramp-down,11,6,6,54.54545454545454,54.54545454545454,8.244135085198144e-08
43797,ramp-up,8,0,0,0.0,0.0,
43797,ramp-down,13,4,4,30.76923076923077,30.76923076923077,1.3188121566857118e-07
43798,ramp-up,9,1,1,11.11111111111111,11.11111111111111,3.7004237718327357e-07
43798,ramp-down,12,3,3,25.0,25.0,3.253428672914371e-08
43800,ramp-up,9,1,1,11.11111111111111,11.11111111111111,1.9757211275147665e-07
43800,ramp-down,12,5,5,41.66666666666667,41.66666666666667,3.172050496053969e-07
43801,ramp-up,8,1,1,12.5,12.5,4.457495456073198e-07
43801,ramp-down,10,6,6,60.0,60.0,1.3271761149585778e-07
43807,ramp-up,8,0,0,0.0,0.0,
43807,ramp-down,10,5,5,50.0,50.0,9.063556794575989e-08
43812,ramp-up,7,0,0,0.0,0.0,
43812,ramp-down,12,5,5,41.66666666666667,41.66666666666667,1.7204010393002783e-07
43813,ramp-up,7,0,0,0.0,0.0,
43813,ramp-down,13,6,6,46.15384615384615,46.15384615384615,9.737052318268306e-08
43814,ramp-up,9,0,0,0.0,0.0,
43814,ramp-down,10,3,3,30.0,30.0,5.008379905392579e-08
43815,ramp-up,7,0,0,0.0,0.0,
43815,ramp-down,9,4,4,44.44444444444444,44.44444444444444,1.179719861889802e-07
43816,ramp-up,6,0,0,0.0,0.0,
43816,ramp-down,10,5,5,50.0,50.0,1.355409998824449e-07
43817,ramp-up,7,0,0,0.0,0.0,
43817,ramp-down,10,6,6,60.0,60.0,2.0623103511674937e-07
43818,ramp-up,8,0,0,0.0,0.0,
43818,ramp-down,9,3,3,33.33333333333333,33.33333333333333,1.2254518977151058e-07
43819,ramp-up,6,0,0,0.0,0.0,
43819,ramp-down,8,4,4,50.0,50.0,1.1190429388041218e-07
43820,ramp-up,6,0,0,0.0,0.0,
43820,ramp-down,7,4,4,57.14285714285714,57.14285714285714,6.657628465990293e-08
43821,flat_error,18,0,0,0.0,0.0,
43821,ramp-up,48,18,18,37.5,37.5,3.906725642845567e-07
43821,ramp-down,19,8,8,42.10526315789473,42.10526315789473,3.2750302555294253e-07
43822,flat_error,18,18,18,100.0,100.0,
43822,ramp-up,40,11,11,27.500000000000004,27.500000000000004,2.490008555758946e-07
43822,ramp-down,2,0,0,0.0,0.0,
43823,flat_error,18,18,18,100.0,100.0,
43823,ramp-up,39,12,12,30.76923076923077,30.76923076923077,8.572917459175476e-08
43823,ramp-down,2,0,0,0.0,0.0,
43825,ramp-up,6,3,3,50.0,50.0,4.7297612160471285e-08
43825,ramp-down,1,1,1,100.0,100.0,2.2655927300756546e-07
43826,flat_error,18,18,18,100.0,100.0,
43826,ramp-up,37,13,13,35.13513513513514,35.13513513513514,2.2685587344425125e-07
43826,ramp-down,2,0,0,0.0,0.0,
43827,flat_error,18,18,18,100.0,100.0,
43827,ramp-up,35,11,11,31.428571428571427,31.428571428571427,2.2443072012951393e-07
43827,ramp-down,2,0,0,0.0,0.0,
43828,flat_error,18,18,18,100.0,100.0,
43828,ramp-up,37,12,12,32.432432432432435,32.432432432432435,2.601197965010994e-07
43828,ramp-down,2,0,0,0.0,0.0,
43829,ramp-up,9,1,1,11.11111111111111,11.11111111111111,2.3331930913428978e-07
43829,ramp-down,13,8,8,61.53846153846154,61.53846153846154,1.314903748549922e-07
43830,ramp-up,10,1,1,10.0,10.0,2.8315554350747245e-07
43830,ramp-down,12,5,5,41.66666666666667,41.66666666666667,1.8898116390895458e-07
43831,ramp-up,10,1,1,10.0,10.0,1.7617354675651453e-08
43831,ramp-down,12,3,3,25.0,25.0,1.1153143690767423e-07
43832,ramp-up,8,0,0,0.0,0.0,
43832,ramp-down,13,5,5,38.46153846153847,38.46153846153847,1.5883072240971955e-07
43833,ramp-up,11,1,1,9.090909090909092,9.090909090909092,2.971302642708311e-07
43833,ramp-down,9,2,2,22.22222222222222,22.22222222222222,7.161592527198853e-08
43834,ramp-up,10,0,0,0.0,0.0,
43834,ramp-down,9,4,4,44.44444444444444,44.44444444444444,1.1951970418021188e-07
43835,ramp-up,11,0,0,0.0,0.0,
43835,ramp-down,7,3,3,42.857142857142854,42.857142857142854,7.406425582322361e-08
43838,ramp-up,10,0,0,0.0,0.0,
43838,ramp-down,10,3,3,30.0,30.0,1.2913758941612002e-07
43851,ramp-up,11,1,1,9.090909090909092,9.090909090909092,1.8951043286590319e-07
43851,ramp-down,9,4,4,44.44444444444444,44.44444444444444,9.173423919558167e-08
43856,ramp-up,9,0,0,0.0,0.0,
43856,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.0858107580224971e-07
43857,ramp-up,10,1,1,10.0,10.0,9.509833069448707e-10
43857,ramp-down,10,5,5,50.0,50.0,1.5951904439356294e-07
43858,ramp-up,10,1,1,10.0,10.0,3.087470501820424e-07
43858,ramp-down,10,5,5,50.0,50.0,8.290007460165923e-08
43859,ramp-up,9,1,1,11.11111111111111,11.11111111111111,3.142521388293174e-07
43859,ramp-down,11,4,4,36.36363636363637,36.36363636363637,1.2119847381541955e-07
43860,ramp-up,9,0,0,0.0,0.0,
43860,ramp-down,12,3,3,25.0,25.0,5.734326377789642e-08
43861,ramp-up,9,1,1,11.11111111111111,11.11111111111111,2.2486132481497773e-07
43861,ramp-down,11,5,5,45.45454545454545,45.45454545454545,7.551505762065125e-08
43863,ramp-up,10,1,1,10.0,10.0,7.623599758704666e-08
43863,ramp-down,10,3,3,30.0,30.0,6.663788872866591e-08
43864,ramp-up,10,0,0,0.0,0.0,
43864,ramp-down,11,3,3,27.27272727272727,27.27272727272727,1.1755116628638362e-07
43872,ramp-up,8,1,1,12.5,12.5,8.007003338534848e-08
43872,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.4123223763602144e-07
43873,ramp-up,8,0,0,0.0,0.0,
43873,ramp-down,12,6,6,50.0,50.0,1.888841490595997e-07
43874,ramp-up,8,1,1,12.5,12.5,2.1754296640145242e-07
43874,ramp-down,11,5,5,45.45454545454545,45.45454545454545,1.3682886125331318e-07
43875,ramp-up,8,1,1,12.5,12.5,2.789920746145541e-07
43875,ramp-down,12,4,4,33.33333333333333,33.33333333333333,1.3527639618244394e-07
43876,ramp-up,9,1,1,11.11111111111111,11.11111111111111,2.5192316722655e-07
43876,ramp-down,10,5,5,50.0,50.0,2.6525358409275916e-07
43877,ramp-up,9,1,1,11.11111111111111,11.11111111111111,1.3092841280365518e-07
43877,ramp-down,10,5,5,50.0,50.0,1.837512154553424e-07
43879,ramp-up,10,0,0,0.0,0.0,
43879,ramp-down,9,5,5,55.55555555555556,55.55555555555556,1.1778659994192745e-07
43880,ramp-up,9,1,1,11.11111111111111,11.11111111111111,9.736668803369261e-08
43880,ramp-down,10,4,4,40.0,40.0,1.0429085336418436e-07
43881,ramp-up,10,0,0,0.0,0.0,
43881,ramp-down,9,3,3,33.33333333333333,33.33333333333333,1.0728676137269941e-07
43882,ramp-up,10,0,0,0.0,0.0,
43882,ramp-down,10,3,3,30.0,30.0,1.9578178945787658e-07
43883,ramp-up,9,0,0,0.0,0.0,
43883,ramp-down,11,6,6,54.54545454545454,54.54545454545454,2.2766351354786785e-07
43884,ramp-up,10,1,1,10.0,10.0,2.560751582669365e-07
