shot_number,total_kfiles,gfile_exists_count,effective_converged_count,convergence_failures,gfile_existence_rate_percent,effective_convergence_rate_percent,max_kfile_current,max_gfile_current,avg_current_error_percent,max_current_error_percent,effective_converged_points
41670,35,21,21,0,60.0,60.0,120758.7512270055,120758.751,1.3978360870690674e-07,4.5142155405200346e-07,21
41672,35,21,21,0,60.0,60.0,125798.1233644845,125798.123,1.6692504993657392e-07,4.401366940653739e-07,21
41680,64,2,2,0,3.125,3.125,153059.0806884378,55032.3648,3.5059499147458686e-07,4.103646341802616e-07,2
41681,65,45,45,0,69.23076923076923,69.23076923076923,199305.5784866237,146405.887,5.750760224537393e-07,7.774907403087973e-07,45
41682,65,44,44,0,67.6923076923077,67.6923076923077,205922.58512649933,129658.604,5.753392226542703e-07,7.57277320819056e-07,44
41683,65,47,47,0,72.3076923076923,72.3076923076923,198066.858582352,129465.488,5.509385917718185e-07,7.963916113565953e-07,47
41685,19,2,2,0,10.526315789473683,10.526315789473683,244417.777070526,181741.032,6.164621205791798e-08,1.2227715806770376e-07,2
41686,18,3,3,0,16.666666666666664,16.666666666666664,231155.7564880548,183817.382,1.4662824354879936e-07,2.09856869222577e-07,3
41688,63,47,47,0,74.60317460317461,74.60317460317461,157036.2264352355,98756.1685,6.356083236453654e-07,7.645125739754662e-07,47
41689,17,4,4,0,23.52941176470588,23.52941176470588,233867.14111601107,205248.615,9.921539755834936e-08,2.0231044770904813e-07,4
41692,63,2,2,0,3.1746031746031744,3.1746031746031744,125665.32694647396,99989.5254,3.4672348124820077e-07,5.363932566275316e-07,2
41693,4,0,0,0,0.0,0.0,43323.40812353199,,,,0
41695,3,0,0,0,0.0,0.0,27204.055893282788,,,,0
41715,30,12,12,0,40.0,40.0,161176.79673888377,137582.977,1.0937540108093063e-07,3.723288454947148e-07,12
41716,31,14,14,0,45.16129032258064,45.16129032258064,136945.7040626038,133358.124,1.6115230246156352e-07,4.498252325035605e-07,14
41717,35,22,22,0,62.857142857142854,62.857142857142854,132143.15809215972,132143.158,1.440112761039297e-07,3.7974135449625937e-07,22
41718,34,17,17,0,50.0,50.0,131123.7788432625,125928.668,1.9032699293190213e-07,4.188052548762462e-07,17
42681,5,0,0,0,0.0,0.0,20881.94881339205,,,,0
42748,17,3,3,0,17.647058823529413,17.647058823529413,207921.10462509943,109650.597,8.84794617345068e-08,1.344059330469334e-07,3
42751,18,2,2,0,11.11111111111111,11.11111111111111,214849.16951428927,115793.683,1.7805843875692753e-07,3.531082529658937e-07,2
42755,19,4,4,0,21.052631578947366,21.052631578947366,216747.15656823287,115153.146,1.0510751459762813e-07,2.362594770927485e-07,4
42758,18,1,1,0,5.555555555555555,5.555555555555555,216135.80036386536,59436.314,4.4980154433722e-08,4.4980154433722e-08,1
42759,18,2,2,0,11.11111111111111,11.11111111111111,209405.88945143964,128784.918,1.815606956475874e-07,3.477302611610284e-07,2
42943,23,6,6,0,26.08695652173913,26.08695652173913,223236.45972895648,128426.459,1.578203998580619e-07,4.259065627064262e-07,6
42944,22,9,9,0,40.909090909090914,40.909090909090914,207490.5653333876,134714.496,1.5792102574549576e-07,4.427530490325184e-07,9
42945,23,5,5,0,21.73913043478261,21.73913043478261,234805.58355883192,150726.717,1.1584377614203617e-07,2.0793304117797939e-07,5
42946,22,7,7,0,31.818181818181817,31.818181818181817,249406.47686084404,139710.279,1.501614216142406e-07,2.482970179134551e-07,7
42947,21,5,5,0,23.809523809523807,23.809523809523807,249511.2398905116,156527.424,1.8504007274639465e-07,3.044387434308121e-07,5
42948,19,7,7,0,36.84210526315789,36.84210526315789,231146.315809471,175511.236,1.3033419153265303e-07,2.433339182839575e-07,7
42949,18,2,2,0,11.11111111111111,11.11111111111111,230157.21851172217,151844.182,1.3459169291269945e-07,2.377023235557732e-07,2
42951,21,5,5,0,23.809523809523807,23.809523809523807,238412.5156910013,165532.291,1.1461817624988112e-07,1.772342481832711e-07,5
42953,21,4,4,0,19.047619047619047,19.047619047619047,248397.91408695947,137786.625,1.778234297698038e-07,3.260840591534345e-07,4
42954,21,5,5,0,23.809523809523807,23.809523809523807,248487.2087669952,149564.801,2.0621388829496746e-07,3.4602821381225e-07,5
42955,21,6,6,0,28.57142857142857,28.57142857142857,238509.34045103428,160961.459,1.6471912255439437e-07,3.140661335037861e-07,6
42957,21,7,7,0,33.33333333333333,33.33333333333333,194217.30710088025,159451.445,1.0781086692237282e-07,2.734758945869375e-07,7
42960,19,5,5,0,26.31578947368421,26.31578947368421,224130.5287546775,181517.621,1.227798918130603e-07,2.526937603283145e-07,5
42961,20,5,5,0,25.0,25.0,246676.3344076945,156563.599,2.7271874898060314e-07,3.700233762092504e-07,5
42962,19,2,2,0,10.526315789473683,10.526315789473683,201753.61573011245,163654.35,7.59480975301546e-08,1.2530291345469006e-07,2
42963,21,4,4,0,19.047619047619047,19.047619047619047,246930.13884974064,135497.89,1.594531403811718e-07,3.817429967109096e-07,4
42964,20,6,6,0,30.0,30.0,242165.76640235743,170086.307,1.2380912223686076e-07,3.274436888747172e-07,6
42965,19,4,4,0,21.052631578947366,21.052631578947366,235268.60833954092,157153.012,1.7461471648597643e-07,2.7762608284713825e-07,4
42966,17,6,6,0,35.294117647058826,35.294117647058826,221328.07300440143,162180.83,7.282175079922148e-08,1.1299333914200193e-07,6
42967,19,2,2,0,10.526315789473683,10.526315789473683,199469.05791633303,132403.368,7.301669596256303e-08,8.285005711375938e-08,2
42968,22,4,4,0,18.181818181818183,18.181818181818183,267490.20192252775,163379.916,2.9519402028943397e-07,4.681541586361713e-07,4
42969,21,4,4,0,19.047619047619047,19.047619047619047,250993.3355157489,136654.415,1.1002443237076163e-07,2.471299984963557e-07,4
42971,19,3,3,0,15.789473684210526,15.789473684210526,223705.32408472587,133022.926,1.1592320941496413e-07,3.128420112820036e-07,3
42973,20,7,7,0,35.0,35.0,208950.79964467883,160688.226,1.0402879018202585e-07,1.9662561352607665e-07,7
42974,18,3,3,0,16.666666666666664,16.666666666666664,220607.781851198,163699.796,1.6577488617200467e-07,2.187553442728765e-07,3
42976,20,4,4,0,20.0,20.0,187937.04658286212,157047.814,1.724479661603184e-07,4.130949581534242e-07,4
42977,18,3,3,0,16.666666666666664,16.666666666666664,202568.49189805437,168603.503,9.456255244753309e-08,1.9536282557505787e-07,3
42978,18,4,4,0,22.22222222222222,22.22222222222222,182249.2394408417,171375.193,2.54649451793415e-07,4.054569014809184e-07,4
42979,21,4,4,0,19.047619047619047,19.047619047619047,193955.13634166916,129614.783,1.4167410492146023e-07,2.680433880690814e-07,4
42980,20,5,5,0,25.0,25.0,196831.2717517243,166262.177,1.0389947806281249e-07,2.830539898894344e-07,5
42981,22,4,4,0,18.181818181818183,18.181818181818183,230058.4381998756,139053.882,1.1954066520249244e-07,2.2715651667135497e-07,4
42982,20,5,5,0,25.0,25.0,226123.73681517475,143423.276,8.85566206934447e-08,1.502732889355611e-07,5
42983,21,4,4,0,19.047619047619047,19.047619047619047,242049.16962215595,141174.534,4.785911180065584e-08,1.0480839204935677e-07,4
42984,21,3,3,0,14.285714285714285,14.285714285714285,242990.8078652065,133584.471,1.5471246889243592e-07,2.124000864414565e-07,3
42985,22,4,4,0,18.181818181818183,18.181818181818183,231070.8855741684,135098.579,1.2849886234757597e-07,2.3724188460536683e-07,4
42986,21,6,6,0,28.57142857142857,28.57142857142857,236465.23397097856,136939.04,1.2083492183978254e-07,3.005085535336696e-07,6
42987,21,5,5,0,23.809523809523807,23.809523809523807,222261.56331811933,162488.588,1.1915618046064283e-07,3.0736885309825344e-07,5
42988,21,3,3,0,14.285714285714285,14.285714285714285,226420.26066592385,131549.387,8.277478383982744e-08,1.80388726871272e-07,3
42989,21,2,2,0,9.523809523809524,9.523809523809524,231470.8774837931,123635.04,6.179170831694072e-08,1.1055153841202852e-07,2
42990,21,5,5,0,23.809523809523807,23.809523809523807,224802.42251101823,151396.904,7.47093389967265e-08,1.6192136887280156e-07,5
42991,21,7,7,0,33.33333333333333,33.33333333333333,219281.6120502945,165658.018,1.2267542415298072e-07,4.106918541278448e-07,7
42993,20,4,4,0,20.0,20.0,220526.91119475887,147060.625,7.631768329725836e-08,1.797511900513985e-07,4
42995,21,4,4,0,19.047619047619047,19.047619047619047,207932.7265965251,125403.647,8.754420422392963e-08,1.3934511087088961e-07,4
42996,20,4,4,0,20.0,20.0,199353.2856809945,150046.877,9.856913628230873e-08,2.3525054999070617e-07,4
42997,20,3,3,0,15.0,15.0,212728.55517098916,138227.593,1.7784392902324292e-07,3.9531019423408843e-07,3
42998,19,5,5,0,26.31578947368421,26.31578947368421,208273.70500883745,166024.676,1.9467202117566543e-07,3.848718466670057e-07,5
42999,21,4,4,0,19.047619047619047,19.047619047619047,218144.8076089889,146017.472,5.2130969503503746e-08,1.0372248990347485e-07,4
43000,21,5,5,0,23.809523809523807,23.809523809523807,232324.5859536937,162558.755,1.1729182111483472e-07,2.991383643449853e-07,5
43002,21,2,2,0,9.523809523809524,9.523809523809524,209519.6441643456,127030.987,1.4908651485138649e-07,2.411392097344051e-07,2
43007,12,7,7,0,58.333333333333336,58.333333333333336,74924.81834340669,74924.8182,1.6225919221617155e-07,2.852946064653815e-07,7
43008,17,10,10,0,58.82352941176471,58.82352941176471,120018.20842758808,118859.231,2.4585117616945797e-07,4.778665148998024e-07,10
43009,18,7,7,0,38.88888888888889,38.88888888888889,144968.73942736676,144968.739,1.7676378280341137e-07,3.203521840484856e-07,7
43010,19,4,4,0,21.052631578947366,21.052631578947366,163085.03269424746,140966.295,1.4772931696044867e-07,4.292488413915446e-07,4
43011,21,3,3,0,14.285714285714285,14.285714285714285,184985.13457810567,114940.564,8.134953025575776e-08,1.6058153363427497e-07,3
43012,21,6,6,0,28.57142857142857,28.57142857142857,196343.5978755241,133356.544,1.9981202363300283e-07,3.654857947898736e-07,6
43013,21,4,4,0,19.047619047619047,19.047619047619047,200925.1237476997,135179.639,1.7219222057045585e-07,3.385429767663513e-07,4
43014,21,5,5,0,23.809523809523807,23.809523809523807,198536.90440838385,134770.581,1.414435734657123e-07,4.262594787015413e-07,5
43015,22,4,4,0,18.181818181818183,18.181818181818183,191312.61602953268,113544.204,1.9720502485981942e-08,2.971805284811309e-08,4
43016,21,6,6,0,28.57142857142857,28.57142857142857,187702.00702346727,133979.415,1.0148821124159338e-07,2.4817285578224134e-07,6
43089,3,0,0,0,0.0,0.0,30279.33736218233,,,,0
43090,4,0,0,0,0.0,0.0,31443.84555194514,,,,0
43091,4,0,0,0,0.0,0.0,30966.52575231614,,,,0
43092,4,0,0,0,0.0,0.0,29360.147027668783,,,,0
43093,2,0,0,0,0.0,0.0,20079.62186190509,,,,0
43095,4,0,0,0,0.0,0.0,29828.52138884046,,,,0
43096,3,0,0,0,0.0,0.0,22040.11707664255,,,,0
43097,2,0,0,0,0.0,0.0,17304.246898766276,,,,0
43098,3,0,0,0,0.0,0.0,20842.645714890783,,,,0
43101,2,0,0,0,0.0,0.0,18533.49435735506,,,,0
43103,3,0,0,0,0.0,0.0,15822.00745303968,,,,0
43104,4,0,0,0,0.0,0.0,31439.65166295997,,,,0
43106,3,0,0,0,0.0,0.0,22101.99075909235,,,,0
43107,3,0,0,0,0.0,0.0,27125.29718449817,,,,0
43111,5,0,0,0,0.0,0.0,51641.24350915917,,,,0
43112,4,0,0,0,0.0,0.0,39483.60271770465,,,,0
43113,6,0,0,0,0.0,0.0,59174.646572953,,,,0
43114,5,0,0,0,0.0,0.0,48737.39660315044,,,,0
43115,5,0,0,0,0.0,0.0,40826.05595813256,,,,0
43116,5,1,1,0,20.0,20.0,47667.434923462766,47667.4349,4.9221792646832914e-08,4.9221792646832914e-08,1
43117,5,1,1,0,20.0,20.0,46354.86851421137,46354.8685,3.0657775047280334e-08,3.0657775047280334e-08,1
43118,7,2,2,0,28.57142857142857,28.57142857142857,70359.1908805948,70359.1908,1.2667782535446629e-07,1.388079894899671e-07,2
43119,8,2,2,0,25.0,25.0,85139.07209192733,78402.609,1.9405719285336416e-07,3.046154535192497e-07,2
43120,8,2,2,0,25.0,25.0,87884.53052240626,83613.0339,7.961044457332545e-08,1.2307932278255168e-07,2
43122,8,1,1,0,12.5,12.5,92133.84208348364,57538.4083,1.884351657956151e-07,1.884351657956151e-07,1
43124,8,1,1,0,12.5,12.5,91283.70328720582,58791.3608,1.2749248220668548e-07,1.2749248220668548e-07,1
43125,8,2,2,0,25.0,25.0,86785.17471473225,81474.4165,9.945278173994233e-08,1.288912300483931e-07,2
43128,8,1,1,0,12.5,12.5,91169.28763257488,61982.6368,4.501223254017899e-08,4.501223254017899e-08,1
43221,6,3,3,0,50.0,50.0,58031.33297900957,58031.3329,1.6008883783256334e-07,2.3587727255105602e-07,3
43222,7,1,1,0,14.285714285714285,14.285714285714285,80058.61694728924,58778.1098,1.410875089398313e-07,1.410875089398313e-07,1
43223,7,1,1,0,14.285714285714285,14.285714285714285,81838.66361818022,67348.1728,4.507419760984145e-08,4.507419760984145e-08,1
43227,7,1,1,0,14.285714285714285,14.285714285714285,87121.47967158226,79719.0934,1.067019088550323e-07,1.067019088550323e-07,1
43228,7,2,2,0,28.57142857142857,28.57142857142857,89205.7537711734,81414.9541,1.9248526011569468e-07,2.9434479091648026e-07,2
43229,7,1,1,0,14.285714285714285,14.285714285714285,83584.37954071292,72856.8064,1.0284318833419661e-07,1.0284318833419661e-07,1
43230,8,1,1,0,12.5,12.5,92239.12661514412,53496.6772,1.7830546442186306e-07,1.7830546442186306e-07,1
43342,2,1,1,0,50.0,50.0,12366.839250580008,12366.8392,4.089970471604143e-07,4.089970471604143e-07,1
43353,10,2,2,0,20.0,20.0,107800.48517223184,97957.6997,7.161274503200625e-08,1.3452975891884016e-07,2
43354,10,2,2,0,20.0,20.0,115514.55125393994,107622.736,2.9839109781883646e-07,4.408612122581449e-07,2
43356,5,0,0,0,0.0,0.0,37512.17791762712,,,,0
43357,12,3,3,0,25.0,25.0,124726.62303741016,115591.946,2.6163578774904137e-07,3.609670905033178e-07,3
43358,13,4,4,0,30.76923076923077,30.76923076923077,121000.46385235817,120549.232,1.244897932383313e-07,1.5914089669594866e-07,4
43359,15,3,3,0,20.0,20.0,125417.87722648834,125417.877,1.4155134209474314e-07,1.8058697602787002e-07,3
43360,12,3,3,0,25.0,25.0,128573.88752088952,122720.889,2.0433993876871184e-07,2.723417036030083e-07,3
43362,13,4,4,0,30.76923076923077,30.76923076923077,136819.20072238517,117377.277,1.0921072706433465e-07,2.259717633251407e-07,4
43363,14,3,3,0,21.428571428571427,21.428571428571427,139492.9853551597,118369.207,2.2540569275358205e-07,3.532705875473593e-07,3
43364,14,3,3,0,21.428571428571427,21.428571428571427,140268.22776758665,132502.374,8.877046104028129e-08,1.2825503007640206e-07,3
43366,5,0,0,0,0.0,0.0,39267.33319064111,,,,0
43368,21,5,5,0,23.809523809523807,23.809523809523807,176108.9336878209,119561.583,8.541099666556926e-08,2.190596952047214e-07,5
43371,22,12,12,0,54.54545454545454,54.54545454545454,82410.49603727143,82410.4962,1.3076658183029617e-07,2.170148210853696e-07,12
43431,1,1,1,0,100.0,100.0,10303.21413599967,10303.2141,3.494023308443076e-07,3.494023308443076e-07,1
43451,5,0,0,0,0.0,0.0,11398.53123718921,,,,0
43453,3,0,0,0,0.0,0.0,10667.914993057288,,,,0
43454,3,0,0,0,0.0,0.0,11228.13865047988,,,,0
43456,4,0,0,0,0.0,0.0,11491.773389187214,,,,0
43457,5,0,0,0,0.0,0.0,13753.813703285836,,,,0
43458,5,0,0,0,0.0,0.0,12767.709618899207,,,,0
43459,5,0,0,0,0.0,0.0,11373.30143698876,,,,0
43460,3,0,0,0,0.0,0.0,11342.882029110358,,,,0
43461,5,0,0,0,0.0,0.0,23447.06706038927,,,,0
43462,4,0,0,0,0.0,0.0,25144.898335246835,,,,0
43463,3,1,1,0,33.33333333333333,33.33333333333333,28913.3887483743,28913.3887,1.6730760716867301e-07,1.6730760716867301e-07,1
43464,5,0,0,0,0.0,0.0,18735.788160841537,,,,0
43466,5,0,0,0,0.0,0.0,22768.925867675018,,,,0
43467,5,0,0,0,0.0,0.0,26558.14430945408,,,,0
43468,13,1,1,0,7.6923076923076925,7.6923076923076925,95595.43917657268,52381.2351,1.2310538326766271e-08,1.2310538326766271e-08,1
43469,5,0,0,0,0.0,0.0,25791.944306359863,,,,0
43470,11,1,1,0,9.090909090909092,9.090909090909092,84606.42256835989,65950.2256,4.2365963475902743e-08,4.2365963475902743e-08,1
43474,13,0,0,0,0.0,0.0,98746.8749580805,,,,0
43475,13,2,2,0,15.384615384615385,15.384615384615385,96946.7317049049,50277.1887,1.7935226406882183e-07,3.428586671191738e-07,2
43476,3,0,0,0,0.0,0.0,27849.030806942603,,,,0
43477,7,4,4,0,57.14285714285714,57.14285714285714,38822.99557407452,38822.9955,1.120700618217928e-07,2.0527464402850586e-07,4
43478,4,0,0,0,0.0,0.0,19703.759490578,,,,0
43479,3,0,0,0,0.0,0.0,20764.065848078702,,,,0
43480,5,0,0,0,0.0,0.0,21639.75689621416,,,,0
43488,3,0,0,0,0.0,0.0,19516.426659775505,,,,0
43489,4,2,2,0,50.0,50.0,19836.265633779018,19063.2388,1.958555690818396e-07,3.451056695713649e-07,2
43490,3,2,2,0,66.66666666666666,66.66666666666666,20522.61419643788,19486.6262,2.0592301126629493e-07,2.990240712065568e-07,2
43491,5,0,0,0,0.0,0.0,17305.81487727021,,,,0
43506,3,0,0,0,0.0,0.0,32803.953371921714,,,,0
43509,4,0,0,0,0.0,0.0,24360.51551926351,,,,0
43511,2,0,0,0,0.0,0.0,14343.51335876292,,,,0
43512,5,1,1,0,20.0,20.0,46728.16504692541,46728.1651,1.1358158215372089e-07,1.1358158215372089e-07,1
43516,4,1,1,0,25.0,25.0,40855.45101997778,40086.6887,1.2898439813296062e-08,1.2898439813296062e-08,1
43518,1,0,0,0,0.0,0.0,10064.592602171992,,,,0
43574,10,2,2,0,20.0,20.0,152881.51093082043,90982.9634,3.505075534511844e-08,3.663191786112704e-08,2
43575,11,2,2,0,18.181818181818183,18.181818181818183,155330.8718207325,109464.33,1.535779967764234e-07,3.0069360893728456e-07,2
43576,11,3,3,0,27.27272727272727,27.27272727272727,155752.26029364753,109266.237,4.909419374731143e-08,7.472582270689974e-08,3
43578,12,2,2,0,16.666666666666664,16.666666666666664,161990.16098792676,101577.079,1.18393176028087e-07,1.4270286599147045e-07,2
43579,12,2,2,0,16.666666666666664,16.666666666666664,157764.06543251217,102038.649,1.0833652086929244e-07,2.0372459044964786e-07,2
43580,12,2,2,0,16.666666666666664,16.666666666666664,157531.25396677456,103384.26,1.162257865371284e-07,2.0140328423142226e-07,2
43597,10,2,2,0,20.0,20.0,123010.25235872448,91816.5496,4.212190265095111e-08,4.4094467263913865e-08,2
43598,10,1,1,0,10.0,10.0,136549.2480382113,69265.3382,6.60438383933068e-08,6.60438383933068e-08,1
43599,11,2,2,0,18.181818181818183,18.181818181818183,132365.59604019357,98695.2243,6.744437651691875e-08,9.697132086128229e-08,2
43600,10,3,3,0,30.0,30.0,129830.37315987948,109800.672,9.713654843033795e-08,2.242454171549595e-07,3
43601,11,2,2,0,18.181818181818183,18.181818181818183,124500.25072617664,96638.5995,4.515016645456238e-08,5.7910685809750663e-08,2
43609,12,3,3,0,25.0,25.0,143594.83267742867,105400.526,1.1322061060966376e-07,2.847378371777317e-07,3
43610,14,3,3,0,21.428571428571427,21.428571428571427,149238.72183941613,101119.219,7.428854816493968e-08,1.0652459819690894e-07,3
43612,15,4,4,0,26.666666666666668,26.666666666666668,154156.15101945653,109416.909,1.2132221081358677e-07,3.565342822652347e-07,4
43614,15,3,3,0,20.0,20.0,163985.25962960842,119094.832,7.713125981887747e-08,1.3058900671390094e-07,3
43615,15,2,2,0,13.333333333333334,13.333333333333334,166526.07333819423,111622.495,1.5140877184623117e-07,2.6497949925579814e-07,2
43616,15,2,2,0,13.333333333333334,13.333333333333334,162643.776943623,114288.389,1.0651956154440523e-07,1.970938085333616e-07,2
43619,17,4,4,0,23.52941176470588,23.52941176470588,167103.82642922545,113638.554,1.2798247102037032e-07,4.2265767574128563e-07,4
43620,68,57,57,0,83.82352941176471,83.82352941176471,65228.975375717295,64305.4693,4.855469275836663e-07,6.634005098955888e-07,57
43628,21,3,3,0,14.285714285714285,14.285714285714285,195610.30630529736,132252.335,2.114273838582664e-07,3.0304133757307885e-07,3
43630,20,4,4,0,20.0,20.0,214435.6079118002,135907.219,1.3706817795112017e-07,2.4518976494797564e-07,4
43631,20,6,6,0,30.0,30.0,218413.5048339822,147707.413,1.3168892097808838e-07,2.894292351310337e-07,6
